id,source,board,title,body,label,confidence,intensity,is_sarcasm,model
428440,DCINSIDE,bitcoins_new1,리스크 시동 걸었다,,POSITIVE,75,50,False,gemini-3.6-flash
428442,DCINSIDE,chartanalysis,역노화기술이 아니라 안락사를 원한다,,NEGATIVE,95,-90,False,gemini-3.6-flash
428432,COINPAN,free,스토리지 마지막 상폐빔 간다,,POSITIVE,80,65,False,gemini-3.6-flash
428445,COINPAN,free,ㅁㅋ 네트워크 ㄱㄱ,,POSITIVE,80,60,False,gemini-3.6-flash
428427,DCINSIDE,bitcoins_new1,스토리지 간다!!!4억 들어감,,POSITIVE,95,80,False,gemini-3.6-flash
428433,COINPAN,free,새롬이 여자맞지 ?  따먹어버리고싶노,,NEUTRAL,30,0,False,gemini-3.6-flash
428430,DCINSIDE,chartanalysis,Sk가 한화 역전하는 방법,,NEUTRAL,60,0,False,gemini-3.6-flash
428428,DCINSIDE,bitcoins_new1,스토리지 200%쏜다.,,POSITIVE,85,80,False,gemini-3.6-flash
428431,DCINSIDE,chartanalysis,솔직히 20대 날렸으면 개추,,NEGATIVE,95,-80,False,gemini-3.6-flash
428434,COINPAN,free,드디어,,NEUTRAL,30,0,False,gemini-3.6-flash
428429,DCINSIDE,bitcoins_new1,아직도 모르겠어? 먹는 사람은 따로 있어..,,NEGATIVE,85,-60,False,gemini-3.6-flash
428412,DCINSIDE,chartanalysis,뭐사면되냐,,NEUTRAL,85,0,False,gemini-3.6-flash
428410,DCINSIDE,bitcoins_new1,세력1팀 리스크팀이야 이제올릴께~,,POSITIVE,75,60,False,gemini-3.6-flash
428413,DCINSIDE,chartanalysis,공약 구라 << 차단 아님???,,NEGATIVE,85,-60,False,gemini-3.6-flash
428411,DCINSIDE,bitcoins_new1,스토리지사지마 저게오르면 주작이지,,NEGATIVE,90,-75,False,gemini-3.6-flash
428414,DCINSIDE,chartanalysis,현물은 국내거래소가 젤 남?,,NEUTRAL,90,0,False,gemini-3.6-flash
428415,COINPAN,free,근데 매매좆나못하는새끼들은 왜 원칙이없음?ㅋㅋㅋㅋㅋㅋ,,NEGATIVE,90,-60,False,gemini-3.6-flash
428403,DCINSIDE,chartanalysis,하나 둘 셋 하면 티원화이팅 하시는겁니다,,NEUTRAL,60,0,False,gemini-3.6-flash
428416,COINPAN,free,시골왔는데  하늘에 뭐가있다,,NEUTRAL,90,0,False,gemini-3.6-flash
428406,COINPAN,free,리스크 다시 출발 ㄷㄷ,,POSITIVE,80,60,False,gemini-3.6-flash
428405,DCINSIDE,chartanalysis,리플하면 리또속 밖에 생각 안 남,,NEGATIVE,85,-60,False,gemini-3.6-flash
428401,DCINSIDE,bitcoins_new1,바닥 찍고 불장 신호옴 드가자!,,POSITIVE,95,85,False,gemini-3.6-flash
428402,DCINSIDE,bitcoins_new1,리스크가 300을 계속 터지만 하고 흐르는데,,NEGATIVE,85,-60,False,gemini-3.6-flash
428407,COINPAN,free,한시간마다 풀펀비 이겨낼수있을까,,NEGATIVE,85,-60,False,gemini-3.6-flash
428002,DCINSIDE,bitcoins_new1,스토리지 월욜상폐인데 빔없지?,,NEUTRAL,85,-10,False,gemini-3.6-flash
428005,DCINSIDE,chartanalysis,일주일 정지당한 사이에 신입들 유입 많이 됐구만,,NEUTRAL,75,0,False,gemini-3.6-flash
428003,DCINSIDE,bitcoins_new1,뭐 ㅅㅂ 쫌 새로운것도 올라야지 ㅡ 개같은 ㅉㅈㅈ 걸래소 다빠짐,,NEGATIVE,95,-85,False,gemini-3.6-flash
428006,DCINSIDE,chartanalysis,티원지면 책임을 지고 차갤에 그 짤 올림 .txt,,NEUTRAL,60,0,False,gemini-3.6-flash
428004,DCINSIDE,bitcoins_new1,선물.. 해야겠지?,,NEUTRAL,65,10,False,gemini-3.6-flash
428008,COINPAN,free,바이프로,,NEUTRAL,30,0,False,gemini-3.6-flash
428007,DCINSIDE,chartanalysis,이더리움 롱 청산,,NEGATIVE,85,-70,False,gemini-3.6-flash
427970,DCINSIDE,chartanalysis,이더리움 1시간동안 4퍼상승 ㄷㄷ,,POSITIVE,85,55,False,gemini-3.6-flash
427974,COINPAN,free,와 일본인들 돈만있으면 지가원하는av배우랑 할수있노ㅋㅋㅋ,,NEUTRAL,80,0,False,gemini-3.6-flash
427967,DCINSIDE,bitcoins_new1,스토리지 튀어라 작업끝남 오늘하루 100억 털었노 ㄷㄷ,,NEGATIVE,90,-70,False,gemini-3.6-flash
427971,DCINSIDE,chartanalysis,비트 도미넌스 3개월짜리 채널하단 이탈,,NEGATIVE,80,-50,False,gemini-3.6-flash
427968,DCINSIDE,bitcoins_new1,트럼프빔 지나갑니다~!,,POSITIVE,85,70,False,gemini-3.6-flash
427975,COINPAN,free,바이비트 봐라 유의코인만 ㅈㄴ 올리네,,NEGATIVE,85,-60,False,gemini-3.6-flash
427972,DCINSIDE,chartanalysis,내가 좋아하는 상승패턴,,POSITIVE,60,40,False,gemini-3.6-flash
427973,DCINSIDE,chartanalysis,이더 혼자 오르네 ㄷㄷ,,POSITIVE,85,60,False,gemini-3.6-flash
427978,COINPAN,free,먼가 진짜 크게 터질거같다..,,NEGATIVE,70,-60,False,gemini-3.6-flash
427977,COINPAN,free,ake같은거는 숏치면 패가망신하는데 리스크는 숏치면 패가망...,,NEGATIVE,75,-50,False,gemini-3.6-flash
427976,COINPAN,free,Cp lab gwei 가느것이냐,,POSITIVE,75,60,False,gemini-3.6-flash
427969,DCINSIDE,bitcoins_new1,아무튼 이 애들을 꼭 언급라고 패널티가 필요하다고 컴퓨터가,,NEUTRAL,40,0,False,gemini-3.6-flash
427957,DCINSIDE,chartanalysis,차붕아.. 식당에서 뭐하니..,,NEUTRAL,60,0,False,gemini-3.6-flash
427958,DCINSIDE,chartanalysis,서교공 사무는 1금융권보다 좋은 직장이냐?,,NEUTRAL,85,0,False,gemini-3.6-flash
427959,DCINSIDE,chartanalysis,근데 지금 현물로 모아도 좋을 가격임?,,NEUTRAL,85,0,False,gemini-3.6-flash
427953,DCINSIDE,bitcoins_new1,나는 전세계 교육부 직원으로 남학생 교육에 대한 텔레파시를,,NEUTRAL,85,0,False,gemini-3.6-flash
427961,COINPAN,free,ㅋㅋ코인판 형들이 트럼프에게 바친돈ㅋㅋㅋ,,NEUTRAL,70,0,False,gemini-3.6-flash
427954,DCINSIDE,bitcoins_new1,ㅋㅋ클리스터 이젠 음전가네 ㅋㅋ 개 파큐만 날리고 ㅋ 숏,,NEGATIVE,90,-75,False,gemini-3.6-flash
427963,COINPAN,free,영화 호프 볼수있냐,,NEUTRAL,60,0,False,gemini-3.6-flash
427962,COINPAN,free,느그들 왜 수익만 자랑하고 손실은 자랑안해?,,NEGATIVE,85,-40,False,gemini-3.6-flash
427960,DCINSIDE,chartanalysis,리버 재밌네,,NEUTRAL,60,0,False,gemini-3.6-flash
427955,DCINSIDE,bitcoins_new1,어떤중국인들이 한국인과 닮았다며 자꾸 들러붙는다 분리이동중,,NEUTRAL,60,0,False,gemini-3.6-flash
427956,DCINSIDE,bitcoins_new1,이제 크립토로 싸이클 전환임,,POSITIVE,90,80,False,gemini-3.6-flash
427935,COINPAN,free,스토리지 1배숏 35퍼 손실ㅋㅋㅋㅋ,,NEGATIVE,90,-70,True,gemini-3.6-flash
427964,COINPAN,free,사용처 가 분명한 코인,,NEUTRAL,60,0,False,gemini-3.6-flash
427931,DCINSIDE,chartanalysis,XRP는 왜 유독 광신도가 많은거지,,NEUTRAL,80,-10,False,gemini-3.6-flash
427930,DCINSIDE,chartanalysis,드디어 수감이 끝났나..,,POSITIVE,80,60,False,gemini-3.6-flash
427932,DCINSIDE,chartanalysis,금리올리면 바겐 세일 타임이지,,POSITIVE,85,60,False,gemini-3.6-flash
427933,DCINSIDE,chartanalysis,올라주니 ㄹㅇ,,POSITIVE,85,60,False,gemini-3.6-flash
427928,DCINSIDE,bitcoins_new1,독일 러시아 미국 에서 합동 작전중 즉시 퇴각 안내,,NEUTRAL,60,0,False,gemini-3.6-flash
427934,DCINSIDE,chartanalysis,저 냥이 주말마다 어그로 끄네,,NEGATIVE,85,-40,False,gemini-3.6-flash
427936,COINPAN,free,근데 생각해보면 av보는 한국인들 ㅈㄴ많은데ㅋㅋ,,NEUTRAL,80,0,False,gemini-3.6-flash
427929,DCINSIDE,bitcoins_new1,그 가진동 코 쪼만한 징징이들이 용기없었다 크기없음 대량 살처분중,,POSITIVE,85,70,False,gemini-3.6-flash
427937,COINPAN,free,레이디움은 오름숏이 낫구먼,,NEGATIVE,85,-60,False,gemini-3.6-flash
427919,DCINSIDE,chartanalysis,비트 주말마다 저러잖아,,NEUTRAL,80,-10,False,gemini-3.6-flash
427926,COINPAN,free,매수하니깐 하락봇 작동함,,NEGATIVE,85,-60,False,gemini-3.6-flash
427925,COINPAN,free,새르미 vs 니화당 누가더 맛있냐,,NEUTRAL,90,0,False,gemini-3.6-flash
427920,DCINSIDE,chartanalysis,경제방송에서 금리 올리는 게 오히려 호재라던데,,NEUTRAL,85,0,False,gemini-3.6-flash
427921,DCINSIDE,chartanalysis,티원지면 책임을 안고 파딱 사임하겠습니다 .txt,,NEUTRAL,60,0,False,gemini-3.6-flash
427918,DCINSIDE,bitcoins_new1,크립토 야호~~,,POSITIVE,90,80,False,gemini-3.6-flash
427922,DCINSIDE,chartanalysis,반찬값 아낄사람 필독.,,NEUTRAL,60,0,False,gemini-3.6-flash
427927,COINPAN,free,아 캡슐호텔 왜이리가렵지? 옴인가?진드기인가?...,,NEUTRAL,85,0,False,gemini-3.6-flash
427923,DCINSIDE,chartanalysis,비트 머하는거임?,,NEUTRAL,60,0,False,gemini-3.6-flash
427924,DCINSIDE,chartanalysis,이더리움은 곶아가 된 거 같네요,,NEGATIVE,85,-60,False,gemini-3.6-flash
427902,DCINSIDE,chartanalysis,코로나빔 나오기전 마지막 숏털기였다면?,,NEUTRAL,60,-20,False,gemini-3.6-flash
427901,DCINSIDE,bitcoins_new1,여자애들 자살로 위장해서 킥보드 부두근처에서 죽인애들,,NEUTRAL,60,0,False,gemini-3.6-flash
427903,DCINSIDE,chartanalysis,패패승승승 당하면 완장내려감,,NEUTRAL,60,0,False,gemini-3.6-flash
427906,COINPAN,free,리스크 진짜 이렇게 죽는다고??,,NEGATIVE,90,-70,False,gemini-3.6-flash
427905,COINPAN,free,이더파이 투자자 물량 이제 해소되서 존나 잘가네,,POSITIVE,90,80,False,gemini-3.6-flash
427908,COINPAN,free,저기가 계룡산,,NEGATIVE,75,-60,False,gemini-3.6-flash
427907,COINPAN,free,일본av배우 이년 도쿄에 서식하네ㅋㅋㅋ,,NEUTRAL,85,0,False,gemini-3.6-flash
427904,DCINSIDE,chartanalysis,하 주말은 비트 무빙 없어서 술 먹을 수 있어 좋다,,NEUTRAL,75,0,False,gemini-3.6-flash
427882,DCINSIDE,chartanalysis,매매중독인가 포시션 안잡으니 멘헤라오노,,NEGATIVE,85,-40,False,gemini-3.6-flash
427883,DCINSIDE,chartanalysis,이더 직전 4시봉 보고도안사냐? 차갤맞냐?,,POSITIVE,85,60,False,gemini-3.6-flash
427878,DCINSIDE,bitcoins_new1,아직도 모르겠어? 먹는 사람은 따로 있어..,,NEGATIVE,85,-60,False,gemini-3.6-flash
427886,COINPAN,free,오늘 뭐 올릴 생각 없다 국내거래소 ㅋㅋ,,NEGATIVE,85,-60,False,gemini-3.6-flash
427879,DCINSIDE,bitcoins_new1,구조대좀..,,NEGATIVE,90,-75,False,gemini-3.6-flash
427888,COINPAN,free,속보 미나세력 개미들 관심에 탈주중,,NEGATIVE,90,-75,False,gemini-3.6-flash
427887,COINPAN,free,형들 종목 살만한거 추천좀,,NEUTRAL,95,0,False,gemini-3.6-flash
427884,DCINSIDE,chartanalysis,어떤 새끼는 코인때문에  돈 생겼다고 클럽에서 에르메스 뿌리는데,,NEGATIVE,85,-60,False,gemini-3.6-flash
427880,DCINSIDE,bitcoins_new1,코인 진짜 ㅈ 같긴하다,,NEGATIVE,95,-85,False,gemini-3.6-flash
427885,DCINSIDE,chartanalysis,청산당했으면 중계라도 해야지,,NEGATIVE,85,-70,False,gemini-3.6-flash
427881,DCINSIDE,bitcoins_new1,세타퓨엘 시동거는중 ㄸ,,POSITIVE,85,60,False,gemini-3.6-flash
427849,DCINSIDE,chartanalysis,선물하지마라,,NEGATIVE,90,-70,False,gemini-3.6-flash
427844,DCINSIDE,bitcoins_new1,세력1팀 휴식 끝 리스크 준비,,POSITIVE,75,60,False,gemini-3.6-flash
427845,DCINSIDE,bitcoins_new1,업비트 대신 코빗 쓸라고 하는데ㄱㅊ?,,NEUTRAL,90,0,False,gemini-3.6-flash
427852,COINPAN,free,이번 시즌 세타퓨엘 비토르네,,NEUTRAL,60,0,False,gemini-3.6-flash
427846,DCINSIDE,bitcoins_new1,클러스터프로토콜 CP,,NEUTRAL,40,0,False,gemini-3.6-flash
427855,COINPAN,free,코인과세 유예 국민청원 부탁드립니다.,,NEUTRAL,85,0,False,gemini-3.6-flash
427856,COINPAN,free,9월16일 오전 3시 15분전에 포지션 미리 정리 하자,,NEUTRAL,80,-10,False,gemini-3.6-flash
427854,COINPAN,free,난 근데 해외여행가서 리뷰 악플다는새끼들 이해가안감ㅋㅋㅋㅋ,,NEUTRAL,85,0,False,gemini-3.6-flash
427853,COINPAN,free,이제 그만하고!,,NEGATIVE,60,-40,False,gemini-3.6-flash
427847,DCINSIDE,bitcoins_new1,바이낸스 평 생 수수료 20% 할인 받는 방법,,NEUTRAL,95,0,False,gemini-3.6-flash
427848,DCINSIDE,bitcoins_new1,바닥 찍고 불장 신호옴 드가자!,,POSITIVE,95,85,False,gemini-3.6-flash
427850,DCINSIDE,chartanalysis,이더 갑자기 혼자 올리노,,POSITIVE,75,50,False,gemini-3.6-flash
427851,DCINSIDE,chartanalysis,마스 떡상중이네,,POSITIVE,90,75,False,gemini-3.6-flash
427818,DCINSIDE,chartanalysis,[4시간 4분봉 마감] 09/12 17:04 KST,,NEUTRAL,95,0,False,gemini-3.6-flash
427819,DCINSIDE,chartanalysis,엥? 이거 어떻게 한세트 가져간거임?,,NEUTRAL,60,0,False,gemini-3.6-flash
427820,DCINSIDE,chartanalysis,이겨도 기쁘지가 않다,,NEGATIVE,75,-40,False,gemini-3.6-flash
427825,COINPAN,free,스토리지 펀비 골까네 진짜 ㅋㅋㅋㅋ,,NEGATIVE,85,-60,False,gemini-3.6-flash
427824,COINPAN,free,싸앰속,,NEUTRAL,30,0,False,gemini-3.6-flash
427821,DCINSIDE,chartanalysis,오늘 머리로 벽 안부수나,,NEGATIVE,75,-60,False,gemini-3.6-flash
427816,DCINSIDE,bitcoins_new1,코인과세 유예 국민청원 동참해주세요,,NEUTRAL,85,10,False,gemini-3.6-flash
427822,DCINSIDE,chartanalysis,씨발,,NEGATIVE,95,-80,False,gemini-3.6-flash
427817,DCINSIDE,bitcoins_new1,ㅋㅋ 클리스터 걸레는 하루종일 팔아 묵네 빨리 음전 가자 숏,,NEGATIVE,85,-80,False,gemini-3.6-flash
427826,COINPAN,free,싸이식 ..  입금량보고가라,,NEUTRAL,75,0,False,gemini-3.6-flash
427827,COINPAN,free,리스크 욕심 안내고 쪼금만..,,NEUTRAL,65,10,False,gemini-3.6-flash
427823,DCINSIDE,chartanalysis,기억을 되찾은 황.란,,NEUTRAL,30,0,False,gemini-3.6-flash
427778,DCINSIDE,bitcoins_new1,조현진이 교장들 다막다가 인력가고 흑인 자존심이 세다 정권교체,,NEUTRAL,40,0,False,gemini-3.6-flash
427788,COINPAN,free,젓 같은 코인 ㅅㅂ,,NEGATIVE,95,-90,False,gemini-3.6-flash
427787,COINPAN,free,av배우들도 풍속점에서 일하네?,,NEUTRAL,80,0,False,gemini-3.6-flash
427786,COINPAN,free,클래리티는 통과될수밖에없다,,POSITIVE,85,60,False,gemini-3.6-flash
427785,COINPAN,free,왜 남자는 냄새나고 더러운 여자 엉댕이 뽀뽀지에 관심을 가...,,NEUTRAL,30,0,False,gemini-3.6-flash
427779,DCINSIDE,chartanalysis,[4시간봉 마감] 09/12 17:00 KST,,NEUTRAL,95,0,False,gemini-3.6-flash
427780,DCINSIDE,chartanalysis,하리 이용자 평균,,NEUTRAL,60,0,False,gemini-3.6-flash
427781,DCINSIDE,chartanalysis,티이이이이이~~~원(약간풀죽은목소리로),,NEGATIVE,80,-40,False,gemini-3.6-flash
427782,DCINSIDE,chartanalysis,대 황 란,,POSITIVE,90,75,False,gemini-3.6-flash
427784,DCINSIDE,chartanalysis,차갤에서 중계해도 됨?,,NEUTRAL,95,0,False,gemini-3.6-flash
427789,COINPAN,free,useless 상상매매 윈,,POSITIVE,60,40,False,gemini-3.6-flash
427453,DCINSIDE,chartanalysis,지금 자리에 계속 매물대 만드는 이유 아시는분??,,NEUTRAL,90,0,False,gemini-3.6-flash
427456,COINPAN,free,리스크 씹년 또 올려봐 무한숏 박아줄게,,NEGATIVE,85,-70,False,gemini-3.6-flash
427471,COINPAN,pnl,쥐ㅈ시드지만 수익은 달달하네요,,POSITIVE,95,65,False,gemini-3.6-flash
427790,COINPAN,free,체지방 25프로 남자몸 섹시하지않나요?,,NEUTRAL,80,0,False,gemini-3.6-flash
427447,DCINSIDE,bitcoins_new1,일단 넣고보자,,POSITIVE,70,60,False,gemini-3.6-flash
427448,DCINSIDE,bitcoins_new1,세력형이다,,NEUTRAL,40,0,False,gemini-3.6-flash
427454,DCINSIDE,chartanalysis,밥이나 묵자,,NEUTRAL,60,0,False,gemini-3.6-flash
427449,DCINSIDE,bitcoins_new1,시원하게 하나 가는놈이 없네 ㅡ 다설거지지 100퍼하나 안나오네,,NEGATIVE,90,-70,False,gemini-3.6-flash
427450,DCINSIDE,bitcoins_new1,핫하네여,,NEUTRAL,60,10,False,gemini-3.6-flash
427451,DCINSIDE,bitcoins_new1,글 전부 ai가 지배했노,,NEUTRAL,85,0,False,gemini-3.6-flash
427455,DCINSIDE,chartanalysis,리플 쏜다,,POSITIVE,90,80,False,gemini-3.6-flash
427452,DCINSIDE,bitcoins_new1,조현진 김재환 같은 흑인들인 여기저기 등장했다 쇠퇴한 이유는uv,,NEUTRAL,80,0,False,gemini-3.6-flash
427458,COINPAN,free,리스크 0.22 안주네 0. 218 에서 내려뿌노,,NEGATIVE,80,-40,False,gemini-3.6-flash
427457,COINPAN,free,입술이 얇은 남자는 간사하냐,,NEUTRAL,85,0,False,gemini-3.6-flash
427432,DCINSIDE,bitcoins_new1,트럼프빔 지나갑니다~!,,POSITIVE,85,70,False,gemini-3.6-flash
427436,DCINSIDE,chartanalysis,클래리티 일정 헷갈리는 놈들 정리해줌 ㅇㅇ..txt,,NEUTRAL,90,0,False,gemini-3.6-flash
427433,DCINSIDE,bitcoins_new1,리스크 또 폭포수마냥 흐르네,,NEGATIVE,95,-80,False,gemini-3.6-flash
427437,DCINSIDE,chartanalysis,난모네! 난모네!,,NEUTRAL,40,0,False,gemini-3.6-flash
427434,DCINSIDE,bitcoins_new1,5시에 안 올라가면 쟤 좀 쳐내라 ㅋㅋㅋㅋㅋㅋㅋ,,NEGATIVE,65,-30,False,gemini-3.6-flash
427441,COINPAN,free,저녁때 같이 롤 할사람 없어요?,,NEUTRAL,95,0,False,gemini-3.6-flash
427440,COINPAN,free,비토르토큰 물량 떠넘기기 조심,,NEGATIVE,90,-70,False,gemini-3.6-flash
427438,DCINSIDE,chartanalysis,여태까지 풀시드 청산 5번 당함,,NEGATIVE,95,-80,False,gemini-3.6-flash
427439,DCINSIDE,chartanalysis,노동 << 할거면 코인왜함?,,POSITIVE,80,60,False,gemini-3.6-flash
427422,COINPAN,free,돈 잃는 사람 내가 꿀통 푼다.진짜 봐라. 후회없다.,,NEUTRAL,70,0,False,gemini-3.6-flash
427443,COINPAN,free,싸이식 저 ㅄ같은 세력이 다 털고 튄 코인이 왜오름??,,NEGATIVE,90,-70,False,gemini-3.6-flash
427442,COINPAN,free,질문 리버평단 1.057 버틴다 판다,,NEUTRAL,85,0,False,gemini-3.6-flash
427416,DCINSIDE,bitcoins_new1,주말은 하방인가?,,NEUTRAL,80,-10,False,gemini-3.6-flash
427419,DCINSIDE,chartanalysis,시드 모아오기 = 창펑자오가 제일 좋아하는 거,,NEGATIVE,75,-40,True,gemini-3.6-flash
427420,DCINSIDE,chartanalysis,근데 곧 대불장이라 백만원만 잇어도 충분함,,POSITIVE,90,85,False,gemini-3.6-flash
427417,DCINSIDE,bitcoins_new1,세력1팀 리스크올리능형이야 ㅋㅋ,,POSITIVE,85,60,False,gemini-3.6-flash
427418,DCINSIDE,bitcoins_new1,이제 크립토로 싸이클 전환임,,POSITIVE,90,80,False,gemini-3.6-flash
427423,COINPAN,free,리스크 이렇게 무너지나?,,NEGATIVE,85,-70,False,gemini-3.6-flash
427421,DCINSIDE,chartanalysis,시드 모아온다 = 모아온거 싹 청산 당한다는뜻,,NEGATIVE,85,-60,True,gemini-3.6-flash
427394,DCINSIDE,chartanalysis,제육 존나물린다,,NEGATIVE,85,-60,False,gemini-3.6-flash
427396,COINPAN,free,이거 뭐하는거임?,,NEUTRAL,85,0,False,gemini-3.6-flash
427395,COINPAN,free,아반티스  왜 이래,,NEGATIVE,65,-40,False,gemini-3.6-flash
427393,DCINSIDE,bitcoins_new1,리스크 298에 팔았는데,,NEUTRAL,60,0,False,gemini-3.6-flash
427398,COINPAN,free,셀로간다 믿어라,,POSITIVE,85,75,False,gemini-3.6-flash
427397,COINPAN,free,밖에 나가니까,,NEUTRAL,40,0,False,gemini-3.6-flash
427388,DCINSIDE,chartanalysis,선물하려고 시드를 모으지말고 시드가 적을때 그돈으로 선물을 해라,,NEUTRAL,80,0,False,gemini-3.6-flash
427386,DCINSIDE,bitcoins_new1,오늘 장 의외로 헬....,,NEGATIVE,85,-60,False,gemini-3.6-flash
427389,DCINSIDE,chartanalysis,비트 선채로 죽음??,,NEGATIVE,85,-70,False,gemini-3.6-flash
427387,DCINSIDE,bitcoins_new1,크립토 야호~~,,POSITIVE,90,80,False,gemini-3.6-flash
427390,DCINSIDE,chartanalysis,어린 나이부터 선물하면,,NEUTRAL,60,0,False,gemini-3.6-flash
427368,DCINSIDE,chartanalysis,저  파딱 방구냄시 좆될듯,,NEUTRAL,80,0,False,gemini-3.6-flash
427369,DCINSIDE,chartanalysis,이더에 돈 넣고 기도하고 있는데,,NEGATIVE,75,-40,False,gemini-3.6-flash
427367,DCINSIDE,bitcoins_new1,재밌네,,NEUTRAL,40,0,False,gemini-3.6-flash
427370,DCINSIDE,chartanalysis,이더사세요 답을 알려줘도 못알아먹네,,POSITIVE,85,70,False,gemini-3.6-flash
427372,COINPAN,free,현금 3억있고 이조건이면 은퇴해도되냐?,,NEUTRAL,60,0,False,gemini-3.6-flash
427371,COINPAN,free,리스크 간보네 ㅋㅋㅋㅋ,,NEUTRAL,60,10,False,gemini-3.6-flash
427357,DCINSIDE,bitcoins_new1,아직도 모르겠어? 먹는 사람은 따로 있어..,,NEGATIVE,85,-60,False,gemini-3.6-flash
427363,COINPAN,free,롱샤과연0.1깰려너,,NEUTRAL,65,-10,False,gemini-3.6-flash
427362,COINPAN,free,622마리네,,NEUTRAL,40,0,False,gemini-3.6-flash
427359,DCINSIDE,chartanalysis,병신vs머저리,,NEGATIVE,70,-50,False,gemini-3.6-flash
427360,DCINSIDE,chartanalysis,다큰낙타.,,NEUTRAL,30,0,False,gemini-3.6-flash
427358,DCINSIDE,bitcoins_new1,은행 일하는 사람 계시냐?,,NEUTRAL,95,0,False,gemini-3.6-flash
427364,COINPAN,free,백프로 쏠종목.. 모카네트워크,,POSITIVE,85,80,False,gemini-3.6-flash
427361,DCINSIDE,chartanalysis,아침,,NEUTRAL,30,0,False,gemini-3.6-flash
427350,DCINSIDE,bitcoins_new1,세계 1위 선물거래소,,NEUTRAL,60,0,False,gemini-3.6-flash
427351,DCINSIDE,bitcoins_new1,CTC 크레딧코인 쏜다,,POSITIVE,85,60,False,gemini-3.6-flash
427352,DCINSIDE,bitcoins_new1,바닥 찍고 불장 신호옴 드가자!,,POSITIVE,95,85,False,gemini-3.6-flash
427353,DCINSIDE,chartanalysis,하루 만에 4000만원 복구,,POSITIVE,95,80,False,gemini-3.6-flash
427354,DCINSIDE,chartanalysis,24살 편돌이 코인하려고 4개월동안 시드 모아왔어요,,NEUTRAL,80,0,False,gemini-3.6-flash
427341,DCINSIDE,bitcoins_new1,리스크 좀만 쉬다 올릴께 힘들다 ㅠㅠ,,POSITIVE,75,40,False,gemini-3.6-flash
427342,COINPAN,free,제로엑스 익절꺼억,,POSITIVE,95,80,False,gemini-3.6-flash
427343,COINPAN,free,이더파이 드루가자,,POSITIVE,85,75,False,gemini-3.6-flash
427320,COINPAN,free,롱샤 숏,,NEUTRAL,40,0,False,gemini-3.6-flash
427319,COINPAN,free,갑자기 장 조용해졌네,,NEUTRAL,80,0,False,gemini-3.6-flash
427317,DCINSIDE,chartanalysis,나 초능력잔데 초능력쓰면서 살아도 괜찮은이유.,,NEUTRAL,85,0,False,gemini-3.6-flash
427322,COINPAN,free,멀린 40% 수익중,,POSITIVE,95,80,False,gemini-3.6-flash
427321,COINPAN,free,자식 얼굴 생각하면 현실적으로 러시아녀 국제결혼이 답이냐?,,NEUTRAL,60,0,False,gemini-3.6-flash
427315,DCINSIDE,bitcoins_new1,트럼프빔 지나갑니다~!,,POSITIVE,85,70,False,gemini-3.6-flash
427316,DCINSIDE,bitcoins_new1,세력형 주지다 오늘 리스크 천원 간다,,POSITIVE,85,75,False,gemini-3.6-flash
426915,DCINSIDE,bitcoins_new1,ㅎㄱ분탕들의 야념 작전질 단적 사례,,NEGATIVE,85,-40,False,gemini-3.6-flash
426916,DCINSIDE,bitcoins_new1,세력이형이다 리스크 마지막 탈출기회준다,,NEGATIVE,85,-70,False,gemini-3.6-flash
426919,DCINSIDE,chartanalysis,아 스탑이 터지네...,,NEGATIVE,90,-70,False,gemini-3.6-flash
426917,DCINSIDE,bitcoins_new1,오늘 롱임 숏임?,,NEUTRAL,95,0,False,gemini-3.6-flash
426920,DCINSIDE,chartanalysis,티원의 패배는 파딱의 책임이 아닌지,,NEUTRAL,60,0,True,gemini-3.6-flash
426918,DCINSIDE,bitcoins_new1,"■비트코인 3-4억, 이더리움 최소 2500만원 감 100%임■",,POSITIVE,95,90,False,gemini-3.6-flash
426907,DCINSIDE,bitcoins_new1,이제 크립토로 싸이클 전환임,,POSITIVE,90,80,False,gemini-3.6-flash
426911,COINPAN,free,스토리지 ㅅㅅ 이제디진다,,POSITIVE,85,75,False,gemini-3.6-flash
426921,COINPAN,free,리스크 숏쳤는데 안죽네?ㅋㅋ,,NEGATIVE,85,-65,False,gemini-3.6-flash
426908,DCINSIDE,bitcoins_new1,세력형이다,,NEUTRAL,40,0,False,gemini-3.6-flash
426909,DCINSIDE,bitcoins_new1,세력형의 파크리오다,,POSITIVE,85,70,False,gemini-3.6-flash
426912,COINPAN,free,올해 곧 3분기 코인 수익 마감 전인데,,NEUTRAL,70,0,False,gemini-3.6-flash
426910,DCINSIDE,binance,여기가 베스트네,,NEUTRAL,40,0,False,gemini-3.6-flash
426897,DCINSIDE,chartanalysis,논란의 여수 섬박람회를 가봤다,,NEUTRAL,85,0,False,gemini-3.6-flash
426898,DCINSIDE,chartanalysis,38464.2불만 주실분 구함,,NEGATIVE,75,-40,False,gemini-3.6-flash
426895,DCINSIDE,bitcoins_new1,개 사기 코인들  정지가자  금감원 신고해,,NEGATIVE,95,-90,False,gemini-3.6-flash
426899,DCINSIDE,chartanalysis,일단 너어무 많이 떨궈서 주말동안 좀 올리고,,POSITIVE,65,40,False,gemini-3.6-flash
426901,COINPAN,free,uai 저거 쉽게 안죽을거 같더라니,,POSITIVE,80,60,False,gemini-3.6-flash
